<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.06	23:00:00	3009.929	3017.124	2982.749	2985.438	11710	0	159
2025.04.06	23:30:00	2985.465	3002.232	2977.024	2999.944	16536	0	159
2025.04.07	00:00:00	2999.954	3009.706	2970.689	2985.330	19756	0	159
2025.04.07	00:30:00	2985.380	2992.893	2972.977	2978.978	14423	0	159
2025.04.07	01:00:00	2978.939	3021.073	2972.065	3018.940	37585	0	159
2025.04.07	01:30:00	3018.995	3055.714	3016.273	3038.425	38336	0	159
2025.04.07	02:00:00	3038.383	3055.804	3036.027	3042.609	20518	0	159
2025.04.07	02:30:00	3042.589	3045.108	3024.274	3025.844	16585	0	159
2025.04.07	03:00:00	3025.820	3031.439	3021.909	3029.924	12438	0	159
2025.04.07	03:30:00	3029.887	3034.077	3017.110	3018.884	10521	0	159
2025.04.07	04:00:00	3018.951	3031.812	3018.951	3026.536	7521	0	159
2025.04.07	04:30:00	3026.486	3035.680	3025.090	3035.470	6740	0	159
2025.04.07	05:00:00	3035.425	3040.123	3024.900	3038.772	9234	0	159
2025.04.07	05:30:00	3038.796	3044.629	3031.820	3032.003	11267	0	159
2025.04.07	06:00:00	3031.959	3033.584	3016.667	3018.621	14423	0	159
2025.04.07	06:30:00	3018.648	3031.757	3018.629	3029.887	14875	0	159
2025.04.07	07:00:00	3029.928	3030.798	3013.200	3019.107	21799	0	159
2025.04.07	07:30:00	3019.083	3029.138	3015.916	3018.569	16164	0	159
2025.04.07	08:00:00	3018.527	3029.912	3017.652	3023.506	14660	0	159
2025.04.07	08:30:00	3023.480	3035.525	3020.939	3031.224	9522	0	159
2025.04.07	09:00:00	3031.425	3033.449	3019.527	3026.502	8968	0	159
2025.04.07	09:30:00	3026.542	3031.615	3019.703	3025.163	11080	0	159
2025.04.07	10:00:00	3025.192	3033.243	3024.100	3032.718	11408	0	159
2025.04.07	10:30:00	3032.691	3036.473	3030.089	3031.415	10568	0	159
2025.04.07	11:00:00	3031.372	3044.174	3030.962	3040.153	11495	0	159
2025.04.07	11:30:00	3040.188	3046.148	3030.221	3031.321	13327	0	159
2025.04.07	12:00:00	3031.369	3031.748	3024.531	3026.675	17022	0	159
2025.04.07	12:30:00	3026.665	3032.943	3014.735	3031.164	20199	0	159
2025.04.07	13:00:00	3031.079	3034.213	3021.367	3024.644	16432	0	159
2025.04.07	13:30:00	3024.616	3026.683	3002.122	3015.480	33359	0	159
2025.04.07	14:00:00	3015.431	3038.018	3005.051	3008.225	40994	0	159
2025.04.07	14:30:00	3008.147	3013.878	2996.453	2999.309	34897	0	159
2025.04.07	15:00:00	2999.351	3004.853	2983.825	2986.873	23797	0	159
2025.04.07	15:30:00	2986.915	2988.712	2979.826	2987.491	18612	0	159
2025.04.07	16:00:00	2987.526	2987.849	2975.142	2977.866	14277	0	159
2025.04.07	16:30:00	2977.841	2984.776	2969.864	2970.629	11905	0	159
2025.04.07	17:00:00	2970.654	2975.218	2956.766	2959.034	21104	0	159
2025.04.07	17:30:00	2958.991	2973.744	2956.302	2970.050	14057	0	159
2025.04.07	18:00:00	2970.085	2974.153	2969.121	2969.813	9166	0	159
2025.04.07	18:30:00	2969.839	2976.717	2963.985	2965.824	7870	0	159
2025.04.07	19:00:00	2965.778	2975.459	2965.332	2974.143	7941	0	159
2025.04.07	19:30:00	2974.171	2982.080	2973.485	2976.636	8530	0	159
2025.04.07	20:00:00	2976.704	2986.074	2969.926	2983.941	5331	0	159
2025.04.07	20:30:00	2983.941	2986.197	2982.214	2982.355	2950	0	159
2025.04.07	22:00:00	2982.102	2985.785	2980.892	2985.588	4103	0	159
2025.04.07	22:30:00	2985.577	2988.636	2983.444	2986.678	2897	0	159
2025.04.07	23:00:00	2986.678	2987.403	2981.642	2981.831	2894	0	159
2025.04.07	23:30:00	2981.795	2983.359	2978.548	2981.392	4589	0	159
2025.04.08	00:00:00	2981.366	2988.974	2980.318	2988.916	8066	0	159
2025.04.08	00:30:00	2988.893	2992.659	2982.920	2985.399	7612	0	159
2025.04.08	01:00:00	2985.357	3000.941	2983.566	2996.066	17581	0	159
2025.04.08	01:30:00	2996.066	3003.183	2994.837	2999.716	10340	0	159
2025.04.08	02:00:00	2999.843	3004.707	2998.275	2999.727	7554	0	159
2025.04.08	02:30:00	2999.693	3004.873	2998.602	3000.864	6267	0	159
2025.04.08	03:00:00	3000.909	3001.059	2993.062	2995.361	7459	0	159
2025.04.08	03:30:00	2995.317	2999.154	2993.570	2994.741	4967	0	159
2025.04.08	04:00:00	2994.716	2999.860	2994.168	2995.976	4316	0	159
2025.04.08	04:30:00	2996.003	3002.901	2990.880	3002.229	6284	0	159
2025.04.08	05:00:00	3002.197	3005.320	2999.865	2999.943	5152	0	159
2025.04.08	05:30:00	3000.018	3008.360	2999.422	3005.599	8109	0	159
2025.04.08	06:00:00	3005.651	3013.609	3002.462	3011.742	9795	0	159
2025.04.08	06:30:00	3011.770	3015.779	3010.665	3013.250	8751	0	159
2025.04.08	07:00:00	3013.276	3013.914	3007.578	3009.861	11068	0	159
2025.04.08	07:30:00	3009.899	3011.475	3001.990	3003.607	9367	0	159
2025.04.08	08:00:00	3003.579	3009.302	3001.211	3008.873	6188	0	159
2025.04.08	08:30:00	3008.793	3009.027	3003.581	3007.426	4743	0	159
2025.04.08	09:00:00	3007.384	3007.384	2994.795	2995.775	5487	0	159
2025.04.08	09:30:00	2995.824	3007.814	2995.824	3006.824	7715	0	159
2025.04.08	10:00:00	3006.862	3008.796	3004.110	3008.043	5264	0	159
2025.04.08	10:30:00	3007.959	3010.257	3005.393	3008.971	3257	0	160
2025.04.08	11:00:00	3008.898	3014.210	3008.610	3010.624	4469	0	159
2025.04.08	11:30:00	3010.593	3019.502	3008.887	3017.379	5544	0	159
2025.04.08	12:00:00	3017.456	3019.434	3003.217	3009.637	9571	0	159
2025.04.08	12:30:00	3009.630	3012.964	3002.358	3002.509	7853	0	159
2025.04.08	13:00:00	3002.573	3022.746	3002.544	3013.682	13006	0	159
2025.04.08	13:30:00	3013.656	3017.148	3003.917	3010.414	14444	0	159
2025.04.08	14:00:00	3010.319	3017.893	3008.337	3012.433	11052	0	159
2025.04.08	14:30:00	3012.457	3018.178	3005.888	3006.181	9287	0	159
2025.04.08	15:00:00	3006.215	3009.917	3002.539	3007.690	7958	0	159
2025.04.08	15:30:00	3007.788	3012.395	3001.222	3001.545	6183	0	159
2025.04.08	16:00:00	3001.596	3001.596	2992.417	2994.692	6648	0	159
2025.04.08	16:30:00	2994.780	2996.063	2984.324	2986.021	9951	0	159
2025.04.08	17:00:00	2986.062	2986.465	2975.260	2976.629	9978	0	159
2025.04.08	17:30:00	2976.603	2987.368	2974.596	2985.158	8474	0	159
2025.04.08	18:00:00	2985.049	2985.937	2979.367	2985.723	5497	0	159
2025.04.08	18:30:00	2985.764	2992.380	2981.621	2983.636	6272	0	159
2025.04.08	19:00:00	2983.598	2987.565	2978.009	2981.298	4588	0	160
2025.04.08	19:30:00	2981.306	2987.453	2976.701	2984.959	5377	0	159
2025.04.08	20:00:00	2984.996	2986.554	2977.113	2980.683	3195	0	159
2025.04.08	20:30:00	2980.618	2982.947	2979.126	2982.305	2321	0	159
2025.04.08	22:00:00	2984.367	2985.460	2981.016	2984.513	2512	0	159
2025.04.08	22:30:00	2984.521	2985.365	2980.121	2981.925	2715	0	160
2025.04.08	23:00:00	2981.963	2990.869	2979.191	2980.998	4515	0	159
2025.04.08	23:30:00	2981.038	2981.267	2969.978	2978.398	6649	0	159
2025.04.09	00:00:00	2978.425	2985.656	2975.047	2984.289	9731	0	159
2025.04.09	00:30:00	2984.262	2987.058	2974.776	2980.345	8611	0	159
2025.04.09	01:00:00	2980.393	2991.551	2972.457	2990.113	15952	0	159
2025.04.09	01:30:00	2990.156	3009.858	2988.456	3008.771	16717	0	159
2025.04.09	02:00:00	3008.715	3011.253	2999.897	3004.629	9078	0	159
2025.04.09	02:30:00	3004.655	3008.654	3000.030	3002.984	6752	0	159
2025.04.09	03:00:00	3002.923	3008.958	3002.584	3008.246	5825	0	159
2025.04.09	03:30:00	3008.286	3009.806	3003.081	3004.464	6099	0	159
2025.04.09	04:00:00	3004.464	3012.087	2999.481	3008.541	8230	0	159
2025.04.09	04:30:00	3008.546	3014.175	3007.462	3012.337	6155	0	159
2025.04.09	05:00:00	3012.370	3020.537	3005.502	3017.503	9306	0	159
2025.04.09	05:30:00	3017.476	3018.602	3012.085	3015.450	8909	0	159
2025.04.09	06:00:00	3015.489	3033.295	3014.561	3029.399	12757	0	159
2025.04.09	06:30:00	3029.296	3040.918	3027.963	3039.090	10180	0	159
2025.04.09	07:00:00	3039.060	3052.419	3034.366	3043.246	12576	0	159
2025.04.09	07:30:00	3043.202	3048.499	3039.494	3041.091	8638	0	159
2025.04.09	08:00:00	3041.050	3051.205	3038.140	3045.562	8356	0	159
2025.04.09	08:30:00	3045.540	3046.885	3040.378	3044.048	6276	0	159
2025.04.09	09:00:00	3043.951	3047.992	3038.555	3043.792	5871	0	159
2025.04.09	09:30:00	3043.817	3049.680	3043.514	3045.013	5423	0	159
2025.04.09	10:00:00	3045.008	3046.960	3038.195	3039.476	6939	0	159
2025.04.09	10:30:00	3039.448	3045.595	3039.396	3042.884	5085	0	159
2025.04.09	11:00:00	3042.910	3065.037	3036.074	3060.312	14125	0	159
2025.04.09	11:30:00	3060.310	3068.139	3057.834	3066.596	13504	0	159
2025.04.09	12:00:00	3066.631	3073.049	3048.808	3054.029	16641	0	159
2025.04.09	12:30:00	3054.056	3055.242	3042.626	3047.418	12767	0	159
2025.04.09	13:00:00	3047.446	3061.590	3047.256	3060.466	15598	0	159
2025.04.09	13:30:00	3060.423	3077.986	3060.125	3075.336	17702	0	159
2025.04.09	14:00:00	3075.286	3084.640	3068.387	3083.452	11863	0	159
2025.04.09	14:30:00	3083.492	3084.118	3069.204	3070.576	9661	0	159
2025.04.09	15:00:00	3070.494	3087.778	3065.283	3084.450	9311	0	159
2025.04.09	15:30:00	3084.485	3087.658	3078.532	3086.288	6552	0	160
2025.04.09	16:00:00	3086.330	3090.787	3082.772	3086.129	6389	0	159
2025.04.09	16:30:00	3086.161	3094.764	3085.593	3092.332	5802	0	159
2025.04.09	17:00:00	3092.440	3099.069	3058.855	3060.313	19528	0	159
2025.04.09	17:30:00	3060.361	3075.721	3051.123	3059.983	26878	0	159
2025.04.09	18:00:00	3059.942	3068.962	3048.521	3064.234	18097	0	159
2025.04.09	18:30:00	3064.274	3073.556	3063.426	3067.141	11092	0	159
2025.04.09	19:00:00	3067.216	3095.832	3064.241	3091.572	11874	0	159
2025.04.09	19:30:00	3091.543	3099.665	3084.460	3093.548	10510	0	159
2025.04.09	20:00:00	3093.515	3095.551	3086.255	3090.480	5544	0	159
2025.04.09	20:30:00	3090.477	3091.491	3078.159	3083.131	3737	0	159
2025.04.09	22:00:00	3080.368	3082.874	3071.437	3078.653	4929	0	159
2025.04.09	22:30:00	3078.763	3089.947	3078.507	3080.057	4062	0	159
2025.04.09	23:00:00	3080.052	3086.077	3079.567	3085.579	3394	0	160
2025.04.09	23:30:00	3085.562	3089.015	3082.482	3086.784	5232	0	159
2025.04.10	00:00:00	3086.745	3096.639	3081.346	3096.092	8441	0	159
2025.04.10	00:30:00	3096.125	3101.404	3093.009	3097.201	8244	0	159
2025.04.10	01:00:00	3097.171	3100.613	3082.649	3087.690	13090	0	159
2025.04.10	01:30:00	3087.695	3095.623	3078.448	3094.078	10885	0	159
2025.04.10	02:00:00	3094.069	3117.209	3093.894	3111.540	13287	0	159
2025.04.10	02:30:00	3111.515	3120.389	3110.694	3119.296	9238	0	159
2025.04.10	03:00:00	3119.256	3131.797	3115.295	3123.933	10033	0	159
2025.04.10	03:30:00	3123.936	3130.525	3120.595	3125.403	4819	0	159
2025.04.10	04:00:00	3125.365	3129.401	3124.368	3126.918	4904	0	159
2025.04.10	04:30:00	3126.918	3127.727	3121.164	3125.325	3951	0	159
2025.04.10	05:00:00	3125.346	3132.570	3124.714	3125.390	5495	0	159
2025.04.10	05:30:00	3125.283	3125.794	3112.725	3122.424	6658	0	159
2025.04.10	06:00:00	3122.387	3126.345	3120.153	3121.581	6227	0	159
2025.04.10	06:30:00	3121.621	3123.275	3118.941	3122.103	6033	0	159
2025.04.10	07:00:00	3122.135	3123.501	3116.822	3117.143	7641	0	159
2025.04.10	07:30:00	3117.131	3117.136	3106.611	3108.703	8297	0	159
2025.04.10	08:00:00	3108.704	3115.783	3108.704	3114.242	7081	0	159
2025.04.10	08:30:00	3114.236	3114.236	3104.686	3105.075	6935	0	159
2025.04.10	09:00:00	3105.075	3111.206	3103.182	3109.883	5347	0	159
2025.04.10	09:30:00	3109.909	3118.084	3105.198	3116.599	5815	0	159
2025.04.10	10:00:00	3116.623	3122.605	3114.358	3119.396	5211	0	159
2025.04.10	10:30:00	3119.435	3121.474	3115.247	3120.046	5510	0	159
2025.04.10	11:00:00	3120.096	3122.550	3113.158	3122.239	6114	0	159
2025.04.10	11:30:00	3122.280	3125.656	3118.865	3124.677	6183	0	159
2025.04.10	12:00:00	3124.702	3129.026	3122.472	3126.225	8110	0	159
2025.04.10	12:30:00	3126.253	3133.993	3116.345	3123.114	14757	0	159
2025.04.10	13:00:00	3123.139	3136.625	3120.949	3132.862	10562	0	159
2025.04.10	13:30:00	3132.911	3133.018	3116.039	3116.956	16090	0	159
2025.04.10	14:00:00	3116.918	3149.345	3116.827	3144.687	17129	0	159
2025.04.10	14:30:00	3144.712	3154.884	3144.234	3154.647	10798	0	159
2025.04.10	15:00:00	3154.621	3170.789	3154.437	3170.663	10190	0	159
2025.04.10	15:30:00	3170.698	3174.993	3154.798	3157.996	12870	0	159
2025.04.10	16:00:00	3158.014	3165.314	3153.956	3162.697	13049	0	159
2025.04.10	16:30:00	3162.702	3167.287	3158.321	3158.572	9054	0	159
2025.04.10	17:00:00	3158.538	3163.688	3151.545	3159.901	8712	0	159
2025.04.10	17:30:00	3159.995	3165.538	3158.309	3162.772	6057	0	159
2025.04.10	18:00:00	3162.774	3166.871	3158.001	3164.839	5205	0	159
2025.04.10	18:30:00	3164.893	3175.692	3164.204	3173.326	6459	0	159
2025.04.10	19:00:00	3173.397	3175.789	3167.998	3171.469	5187	0	159
2025.04.10	19:30:00	3171.534	3176.428	3170.134	3170.773	5736	0	159
2025.04.10	20:00:00	3170.749	3176.428	3170.116	3170.212	3093	0	159
2025.04.10	20:30:00	3170.250	3176.061	3168.493	3175.703	2410	0	159
2025.04.10	22:00:00	3177.764	3181.049	3176.372	3179.492	2761	0	159
2025.04.10	22:30:00	3179.432	3190.332	3177.899	3188.888	6451	0	159
2025.04.10	23:00:00	3188.926	3190.624	3183.054	3188.301	3931	0	160
2025.04.10	23:30:00	3188.334	3191.341	3185.541	3188.972	5023	0	159
2025.04.11	00:00:00	3188.993	3199.934	3184.855	3194.847	8919	0	159
2025.04.11	00:30:00	3194.871	3217.907	3194.620	3205.600	17763	0	159
2025.04.11	01:00:00	3205.550	3219.465	3201.018	3210.822	18724	0	159
2025.04.11	01:30:00	3210.767	3216.285	3205.488	3207.168	12591	0	159
2025.04.11	02:00:00	3207.209	3219.640	3205.993	3216.146	9196	0	159
2025.04.11	02:30:00	3216.107	3219.899	3214.767	3217.394	7288	0	159
2025.04.11	03:00:00	3217.354	3219.748	3214.129	3219.103	6052	0	159
2025.04.11	03:30:00	3219.063	3220.133	3214.742	3217.686	4892	0	159
2025.04.11	04:00:00	3217.693	3218.137	3210.717	3216.201	5004	0	160
2025.04.11	04:30:00	3216.133	3217.268	3208.455	3208.601	4112	0	159
2025.04.11	05:00:00	3208.581	3218.627	3204.033	3216.933	7115	0	159
2025.04.11	05:30:00	3217.052	3219.251	3187.126	3195.798	17300	0	159
2025.04.11	06:00:00	3195.773	3203.572	3190.225	3202.686	12485	0	159
2025.04.11	06:30:00	3202.658	3209.574	3194.761	3197.219	10229	0	159
2025.04.11	07:00:00	3197.243	3213.128	3193.912	3205.850	10475	0	159
2025.04.11	07:30:00	3205.877	3212.679	3204.396	3212.406	6721	0	159
2025.04.11	08:00:00	3212.430	3227.449	3208.511	3219.292	12808	0	159
2025.04.11	08:30:00	3219.264	3224.752	3213.351	3215.960	9010	0	159
2025.04.11	09:00:00	3215.984	3219.786	3213.340	3215.235	7628	0	159
2025.04.11	09:30:00	3215.249	3230.145	3211.935	3227.776	7898	0	159
2025.04.11	10:00:00	3227.741	3237.815	3225.275	3228.014	9192	0	159
2025.04.11	10:30:00	3228.084	3228.207	3210.091	3212.572	9284	0	159
2025.04.11	11:00:00	3212.642	3224.701	3212.033	3220.688	8992	0	159
2025.04.11	11:30:00	3220.662	3220.772	3211.495	3213.872	8635	0	159
2025.04.11	12:00:00	3213.910	3226.298	3211.033	3225.198	11588	0	159
2025.04.11	12:30:00	3225.149	3234.017	3223.442	3233.669	10231	0	159
2025.04.11	13:00:00	3233.650	3236.920	3227.588	3230.306	10845	0	159
2025.04.11	13:30:00	3230.344	3244.158	3219.640	3224.108	20843	0	159
2025.04.11	14:00:00	3224.117	3237.819	3222.909	3228.084	15853	0	159
2025.04.11	14:30:00	3228.109	3232.972	3223.011	3230.264	11970	0	159
2025.04.11	15:00:00	3230.226	3240.337	3229.404	3239.173	9519	0	159
2025.04.11	15:30:00	3239.204	3242.093	3235.358	3240.602	6117	0	159
2025.04.11	16:00:00	3240.601	3245.436	3233.198	3234.461	6526	0	159
2025.04.11	16:30:00	3234.523	3236.746	3219.561	3223.263	9507	0	159
2025.04.11	17:00:00	3223.318	3231.515	3223.318	3227.524	8297	0	159
2025.04.11	17:30:00	3227.475	3235.558	3227.032	3233.951	6731	0	159
2025.04.11	18:00:00	3234.000	3237.252	3231.208	3236.277	4782	0	159
2025.04.11	18:30:00	3236.245	3238.305	3233.621	3235.711	3742	0	159
2025.04.11	19:00:00	3235.678	3235.706	3227.462	3231.381	5233	0	159
2025.04.11	19:30:00	3231.335	3232.167	3227.823	3231.084	3980	0	159
2025.04.11	20:00:00	3231.057	3236.946	3230.864	3234.712	2804	0	159
2025.04.11	20:30:00	3234.639	3238.968	3233.961	3237.519	2356	0	160
2025.04.13	22:00:00	3220.460	3224.747	3213.589	3219.136	4871	0	159
2025.04.13	22:30:00	3219.128	3223.936	3217.282	3221.333	5280	0	159
2025.04.13	23:00:00	3221.374	3222.597	3216.864	3218.482	5144	0	159
2025.04.13	23:30:00	3218.441	3224.548	3218.104	3223.805	4496	0	159
2025.04.14	00:00:00	3223.699	3227.234	3220.861	3224.076	5465	0	159
2025.04.14	00:30:00	3224.012	3226.573	3219.190	3221.016	4239	0	159
2025.04.14	01:00:00	3221.040	3232.418	3215.380	3228.946	11853	0	159
2025.04.14	01:30:00	3228.904	3243.601	3226.550	3239.702	10174	0	159
2025.04.14	02:00:00	3239.673	3245.757	3233.242	3234.619	7043	0	159
2025.04.14	02:30:00	3234.627	3237.528	3229.538	3232.001	7128	0	159
2025.04.14	03:00:00	3231.956	3234.035	3226.909	3232.904	5753	0	159
2025.04.14	03:30:00	3232.941	3234.741	3231.066	3232.444	3006	0	159
2025.04.14	04:00:00	3232.445	3235.800	3229.171	3232.505	4004	0	159
2025.04.14	04:30:00	3232.530	3232.596	3226.137	3227.431	3209	0	160
2025.04.14	05:00:00	3227.390	3227.892	3221.386	3225.070	4533	0	159
2025.04.14	05:30:00	3225.029	3236.043	3223.281	3234.408	6165	0	159
2025.04.14	06:00:00	3234.383	3238.157	3229.136	3235.792	6013	0	159
2025.04.14	06:30:00	3235.831	3236.195	3228.886	3231.059	5608	0	159
2025.04.14	07:00:00	3231.086	3233.457	3228.342	3231.296	4959	0	159
2025.04.14	07:30:00	3231.258	3233.725	3224.756	3228.013	5087	0	159
2025.04.14	08:00:00	3227.973	3229.238	3216.566	3224.550	7909	0	159
2025.04.14	08:30:00	3224.542	3230.070	3221.358	3227.023	6231	0	159
2025.04.14	09:00:00	3227.020	3231.742	3223.529	3224.492	6015	0	159
2025.04.14	09:30:00	3224.479	3226.333	3220.898	3223.843	4924	0	159
2025.04.14	10:00:00	3223.889	3224.696	3206.484	3209.481	7134	0	159
2025.04.14	10:30:00	3209.453	3216.027	3206.323	3215.266	8680	0	159
2025.04.14	11:00:00	3215.235	3225.290	3213.940	3223.026	6769	0	159
2025.04.14	11:30:00	3223.017	3225.796	3221.647	3223.359	4272	0	159
2025.04.14	12:00:00	3223.332	3227.710	3210.950	3211.889	8538	0	159
2025.04.14	12:30:00	3211.963	3214.151	3200.514	3206.788	11825	0	159
2025.04.14	13:00:00	3206.744	3210.684	3193.552	3204.861	14521	0	159
2025.04.14	13:30:00	3204.821	3209.696	3194.562	3204.628	16419	0	159
2025.04.14	14:00:00	3204.560	3205.553	3200.390	3204.468	2509	0	159
2025.04.14	14:30:00	3204.506	3215.725	3204.506	3211.223	6997	0	159
2025.04.14	15:00:00	3211.169	3211.192	3205.467	3205.810	7310	0	159
2025.04.14	15:30:00	3205.830	3207.494	3196.365	3198.051	7993	0	159
2025.04.14	16:00:00	3198.089	3206.307	3197.637	3204.945	5991	0	159
2025.04.14	16:30:00	3204.901	3208.308	3204.397	3207.504	3873	0	159
2025.04.14	17:00:00	3207.565	3211.456	3207.018	3210.450	5036	0	159
2025.04.14	17:30:00	3210.410	3216.602	3210.165	3214.045	4030	0	159
2025.04.14	18:00:00	3214.138	3214.871	3209.297	3210.220	3156	0	159
2025.04.14	18:30:00	3210.162	3211.249	3201.379	3208.110	4156	0	159
2025.04.14	19:00:00	3208.078	3212.353	3207.726	3211.283	3033	0	159
2025.04.14	19:30:00	3211.283	3213.083	3208.652	3212.699	3319	0	159
2025.04.14	20:00:00	3212.745	3213.821	3209.334	3211.873	2308	0	159
2025.04.14	20:30:00	3211.912	3211.988	3207.342	3210.376	1567	0	160
2025.04.14	22:00:00	3211.990	3213.686	3210.762	3212.880	1659	0	160
2025.04.14	22:30:00	3212.852	3215.245	3212.140	3212.210	2000	0	160
2025.04.14	23:00:00	3212.224	3213.334	3210.458	3213.112	1601	0	159
2025.04.14	23:30:00	3213.072	3214.202	3211.012	3212.598	2311	0	159
2025.04.15	00:00:00	3212.634	3215.168	3210.772	3213.033	3341	0	159
2025.04.15	00:30:00	3213.149	3214.389	3211.151	3211.862	2865	0	160
2025.04.15	01:00:00	3211.827	3225.213	3209.977	3223.110	7173	0	159
2025.04.15	01:30:00	3223.109	3225.980	3217.169	3223.662	6126	0	159
2025.04.15	02:00:00	3223.705	3224.331	3218.719	3221.026	3946	0	159
2025.04.15	02:30:00	3220.973	3225.038	3220.440	3224.272	3978	0	159
2025.04.15	03:00:00	3224.192	3228.084	3223.696	3224.023	3998	0	159
2025.04.15	03:30:00	3224.044	3228.966	3223.252	3228.304	3502	0	159
2025.04.15	04:00:00	3228.345	3230.153	3226.805	3228.890	2783	0	160
2025.04.15	04:30:00	3228.965	3232.704	3227.227	3231.835	2835	0	159
2025.04.15	05:00:00	3231.810	3232.135	3223.772	3223.855	3832	0	159
2025.04.15	05:30:00	3223.846	3227.334	3220.817	3224.644	4809	0	159
2025.04.15	06:00:00	3224.685	3227.916	3223.203	3226.908	3792	0	159
2025.04.15	06:30:00	3226.945	3228.756	3224.422	3225.109	3550	0	159
2025.04.15	07:00:00	3225.150	3226.511	3219.834	3220.460	4242	0	159
2025.04.15	07:30:00	3220.505	3225.671	3217.361	3225.623	5416	0	159
2025.04.15	08:00:00	3225.650	3232.139	3224.327	3229.397	6533	0	159
2025.04.15	08:30:00	3229.487	3230.422	3225.544	3227.693	4407	0	159
2025.04.15	09:00:00	3227.657	3230.075	3226.454	3228.517	3040	0	159
2025.04.15	09:30:00	3228.590	3228.829	3221.116	3222.458	3576	0	159
2025.04.15	10:00:00	3222.569	3226.895	3221.764	3224.438	3131	0	159
2025.04.15	10:30:00	3224.402	3225.416	3219.574	3220.252	3319	0	159
2025.04.15	11:00:00	3220.268	3224.092	3219.641	3220.349	3490	0	159
2025.04.15	11:30:00	3220.351	3220.980	3216.776	3220.164	3985	0	159
2025.04.15	12:00:00	3220.192	3226.200	3214.286	3219.607	6030	0	159
2025.04.15	12:30:00	3219.641	3223.461	3215.402	3221.465	5166	0	159
2025.04.15	13:00:00	3221.497	3226.323	3218.927	3220.892	5518	0	159
2025.04.15	13:30:00	3220.853	3224.342	3211.575	3213.122	8233	0	159
2025.04.15	14:00:00	3213.147	3226.861	3213.147	3224.589	9161	0	159
2025.04.15	14:30:00	3224.565	3225.712	3219.530	3222.683	6089	0	159
2025.04.15	15:00:00	3222.682	3222.911	3217.059	3221.783	4228	0	159
2025.04.15	15:30:00	3221.880	3224.079	3218.480	3221.371	3404	0	159
2025.04.15	16:00:00	3221.394	3223.366	3219.870	3221.582	2689	0	159
2025.04.15	16:30:00	3221.500	3222.456	3219.487	3221.473	2713	0	159
2025.04.15	17:00:00	3221.396	3224.144	3220.338	3223.709	2656	0	160
2025.04.15	17:30:00	3223.666	3230.727	3223.560	3228.017	3307	0	159
2025.04.15	18:00:00	3228.054	3228.833	3225.700	3228.457	2799	0	160
2025.04.15	18:30:00	3228.419	3229.680	3226.683	3229.074	2358	0	160
2025.04.15	19:00:00	3229.075	3231.877	3226.672	3226.821	2485	0	160
2025.04.15	19:30:00	3226.790	3229.804	3226.207	3229.793	2558	0	160
2025.04.15	20:00:00	3229.831	3233.674	3226.671	3228.580	2376	0	159
2025.04.15	20:30:00	3228.595	3231.559	3226.428	3229.808	1685	0	160
2025.04.15	22:00:00	3230.815	3235.356	3229.896	3234.758	1807	0	159
2025.04.15	22:30:00	3234.646	3242.184	3234.312	3241.366	3401	0	159
